rgn_id,year,score
1,2012,0.769725417285714
1,2013,0.778511147571429
1,2014,0.766964637714286
1,2015,0.773543315142857
2,2012,0.769725417285714
2,2013,0.778511147571429
2,2014,0.766964637714286
2,2015,0.773543315142857
3,2012,0.769725417285714
3,2013,0.778511147571429
3,2014,0.766964637714286
3,2015,0.773543315142857
4,2012,0.769725417285714
4,2013,0.778511147571429
4,2014,0.766964637714286
4,2015,0.773543315142857
5,2012,0.769725417285714
5,2013,0.778511147571429
5,2014,0.766964637714286
5,2015,0.773543315142857
6,2012,0.769725417285714
6,2013,0.778511147571429
6,2014,0.766964637714286
6,2015,0.773543315142857
7,2012,0.769725417285714
7,2013,0.778511147571429
7,2014,0.766964637714286
7,2015,0.773543315142857
8,2012,0.769725417285714
8,2013,0.778511147571429
8,2014,0.766964637714286
8,2015,0.773543315142857
9,2012,0.769725417285714
9,2013,0.778511147571429
9,2014,0.766964637714286
9,2015,0.773543315142857
