rgn_id,year,pressure_score
1,2012,0.138872124745952
1,2013,0.138463217073155
1,2014,0.13807159783064
1,2015,0.138058611054201
2,2012,0.138872124745952
2,2013,0.138463217073155
2,2014,0.13807159783064
2,2015,0.138058611054201
3,2012,0.138872124745952
3,2013,0.138463217073155
3,2014,0.13807159783064
3,2015,0.138058611054201
4,2012,0.138872124745952
4,2013,0.138463217073155
4,2014,0.13807159783064
4,2015,0.138058611054201
5,2012,0.138872124745952
5,2013,0.138463217073155
5,2014,0.13807159783064
5,2015,0.138058611054201
6,2012,0.138872124745952
6,2013,0.138463217073155
6,2014,0.13807159783064
6,2015,0.138058611054201
7,2012,0.138872124745952
7,2013,0.138463217073155
7,2014,0.13807159783064
7,2015,0.138058611054201
8,2012,0.138872124745952
8,2013,0.138463217073155
8,2014,0.13807159783064
8,2015,0.138058611054201
9,2012,0.138872124745952
9,2013,0.138463217073155
9,2014,0.13807159783064
9,2015,0.138058611054201
